Date,Description,Amount,Balance,Type,Source,Notes
2025-05-02,Otto & Sons Nurser Fillmore CA,-331.71,,Purchase,053125 WellsFargo.pdf,
2025-05-02,Pablochat Discord.Gg/Qy CA,-20.00,,Recurring,053125 WellsFargo.pdf,AUTOMATIQUE (Discord service)
2025-05-02,Zelle to B Kimmy Wyatt Competition,-100.00,,Zelle,053125 WellsFargo.pdf,
2025-05-02,Pwp Ecm A Lega Privacycom,-32.00,26275.15,Privacy.com,053125 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE (LegalZoom)
2025-05-05,Popstand Inc Wire,300.00,,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-05,Stash Financial Stash Subs,-3.00,26572.15,ACH,053125 WellsFargo.pdf,Investment
2025-05-06,Stable Usestable.Com CA,-24.50,,Recurring,053125 WellsFargo.pdf,
2025-05-06,Freedom Mtg Pymts,-5282.11,21265.54,ACH,053125 WellsFargo.pdf,Mortgage payment
2025-05-08,Popstand Inc Wire,500.00,21765.54,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-09,Google*Google One,-1.99,21763.55,Purchase,053125 WellsFargo.pdf,
2025-05-12,Tesla Subscription Palo Alto CA,-9.99,21753.56,Recurring,053125 WellsFargo.pdf,
2025-05-13,Netflix Inc.,-24.99,21728.57,Recurring,053125 WellsFargo.pdf,
2025-05-15,ATT* Bill Payment,-188.34,21540.23,Purchase,053125 WellsFargo.pdf,Phone bill
2025-05-16,Popstand Inc Wire,1000.00,22540.23,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-19,Popstand Inc Wire,500.00,,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-19,Zelle From Mark D Cousineau Phones,94.32,23134.55,Zelle,053125 WellsFargo.pdf,
2025-05-20,Popstand Inc Wire,2000.00,,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-20,Apple.Com/Bill,-2.99,25131.56,Recurring,053125 WellsFargo.pdf,
2025-05-21,Apple.Com/Bill,-23.97,25107.59,Purchase,053125 WellsFargo.pdf,
2025-05-23,Pablochat Discord.Gg/Qy CA,-20.00,25087.59,Recurring,053125 WellsFargo.pdf,AUTOMATIQUE (Discord service)
2025-05-27,Popstand Inc Wire,150.00,25237.59,Wire,053125 WellsFargo.pdf,Popstand wire
2025-05-30,Tesla Supercharger,-15.43,,Purchase,053125 WellsFargo.pdf,
2025-05-30,Interest Payment,0.20,25222.36,Interest,053125 WellsFargo.pdf,
