Date,Description,Amount,Balance,Type,Source,Notes
2024-03-01,Vons #2442 Fillmore CA,-56.58,,Purchase,033124 WellsFargo.pdf,
2024-03-01,Doordash Dashpass,-9.99,,Recurring,033124 WellsFargo.pdf,
2024-03-01,Pwp Apple.Com/B Privacycom TN: 4571386,-1.99,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-01,Pwp Twitter Pai Privacycom TN: 1751602,-8.00,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-01,Mortgage Serv CT Mtg Paymt K4Braget,-4353.67,204252.99,Mortgage,033124 WellsFargo.pdf,
2024-03-04,Google Gsuite_Fak 650-2530000 CA,-102.04,,Recurring,033124 WellsFargo.pdf,
2024-03-04,Uber Eats Help.Uber.Com CA,-53.15,,Purchase,033124 WellsFargo.pdf,
2024-03-04,Apple.Com/Bill 866-712-7753 CA,-23.98,,Purchase,033124 WellsFargo.pdf,
2024-03-04,Vons #2442 Fillmore CA,-52.50,,Purchase,033124 WellsFargo.pdf,
2024-03-04,Intro* - Michael D Httpsintro.CO CA,-225.00,,Purchase,033124 WellsFargo.pdf,
2024-03-04,Apple.Com/Bill 866-712-7753 CA,-7.98,,Purchase,033124 WellsFargo.pdf,
2024-03-04,Pwp Amazon Web Privacycom TN: 1530573,-1.61,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Framer.Com Privacycom TN: 4755448,-10.50,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Framer.Com Privacycom TN: 6193473,-10.50,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Framer.Com Privacycom TN: 9650236,-10.50,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Google *Clo Privacycom TN: 1511770,-12.46,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Google *You Privacycom TN: 7792895,-13.99,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Chatgpt Sub Privacycom TN: 1144180,-20.00,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-03-04,Pwp Google *Gsu Privacycom TN: 1248064,-28.80,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE (Google Workspace)
2024-03-04,Pwp Ecm A Lega Privacycom TN: 1864674,-30.50,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE (LegalZoom)
2024-03-04,Pwp Framer.Com Privacycom TN: 1560585,-36.05,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Framer.Com Privacycom TN: 5050543,-36.05,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE
2024-03-04,Pwp Quicknode Privacycom TN: 1512905,-49.00,203528.38,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-03-05,Claude.Ai Subscrip Httpswww.Anth CA,-20.00,,Recurring,033124 WellsFargo.pdf,
2024-03-05,Anthropic Httpswww.Anth CA,-25.00,,Recurring,033124 WellsFargo.pdf,
2024-03-05,Lemsqzy* Enesaktas Httpswww.Lemo UT,-65.00,,Purchase,033124 WellsFargo.pdf,
2024-03-05,Pwp Wasabi Tech Privacycom TN: 9804872,-6.76,203411.62,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-03-06,Apple.Com/Bill 866-712-7753 CA,-16.98,,Purchase,033124 WellsFargo.pdf,
2024-03-06,Apple.Com/Bill 866-712-7753 CA,-19.99,,Recurring,033124 WellsFargo.pdf,
2024-03-06,Apple.Com/Bill 866-712-7753 CA,-13.99,,Purchase,033124 WellsFargo.pdf,
2024-03-06,Zoftware* Zoftware Httpswww.Link VA,-5.00,,Recurring,033124 WellsFargo.pdf,
2024-03-06,Pwp Midjourney Privacycom TN: 1360055,-60.00,,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-03-06,Pwp Heroku* Jan Privacycom TN: 1647715,-138.73,203156.93,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-03-07,Vons #2442 Fillmore CA,-59.53,,Purchase,033124 WellsFargo.pdf,
2024-03-07,Geico *Auto 800-841-3000 DC,-301.85,,Recurring,033124 WellsFargo.pdf,
2024-03-07,Apple.Com/Bill 866-712-7753 CA,-9.99,,Recurring,033124 WellsFargo.pdf,
2024-03-07,Wholefds Val 10178 Santa Clarita CA,-22.28,202763.28,Purchase,033124 WellsFargo.pdf,
2024-03-08,Tesla 877-7983752 CA,-2.80,,Purchase,033124 WellsFargo.pdf,
2024-03-08,Pwp Heroku* Feb Privacycom TN: 1230390,-146.82,202613.66,Privacy.com,033124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
