Date,Description,Amount,Balance,Type,Source,Notes
2024-01-02,Zelle From Laura Jean Cousineau - December Phone Bill,77.15,,Credit,013124 WellsFargo.pdf,
2024-01-02,Sixflags MM Valenc Valencia CA,-40.00,,Debit,013124 WellsFargo.pdf,
2024-01-02,Sixflags MM Valenc 661-255-4100 CA,-243.99,,Debit,013124 WellsFargo.pdf,
2024-01-02,Sixflags MM Valenc 661-255-4100 CA,-44.99,,Debit,013124 WellsFargo.pdf,
2024-01-02,Sfmm - Sf Magic MO Valencia CA,-10.00,,Debit,013124 WellsFargo.pdf,
2024-01-02,Target 0000 Valencia CA,-67.31,,Debit,013124 WellsFargo.pdf,
2024-01-02,Urban Outfitters Valencia CA,-42.61,,Debit,013124 WellsFargo.pdf,
2024-01-02,Shell Oil 12580997 Valencia CA,-41.03,,Debit,013124 WellsFargo.pdf,
2024-01-02,Wholefds Val 10178 Santa Clarita CA,-20.23,,Debit,013124 WellsFargo.pdf,
2024-01-02,Vendingcustomerser Chula Vista CA,-22.95,,Debit,013124 WellsFargo.pdf,
2024-01-02,Temptations Chocol Valencia CA,-7.87,,Debit,013124 WellsFargo.pdf,
2024-01-02,Caffe Concerto Los Angeles CA,-34.09,,Debit,013124 WellsFargo.pdf,
2024-01-02,Apple.Com/Bill 866-712-7753 CA,-3.99,,Debit,013124 WellsFargo.pdf,
2024-01-02,Tesla Inc Supercha 877-7983752 CA,-5.50,,Debit,013124 WellsFargo.pdf,
2024-01-02,Sq *Philz Coffee Studio City CA,-12.90,,Debit,013124 WellsFargo.pdf,
2024-01-02,ATM Withdrawal 14059 Ventura Blvd Sherman Oaks CA,-300.00,,Debit,013124 WellsFargo.pdf,
2024-01-02,Ipic* Pasadena WWW.Ipic.Com FL,-51.00,,Debit,013124 WellsFargo.pdf,
2024-01-02,Tesla Inc Supercha 877-7983752 CA,-15.48,,Debit,013124 WellsFargo.pdf,
2024-01-02,Ipic Pasadena - Ci Pasadena CA,-55.20,,Debit,013124 WellsFargo.pdf,
2024-01-02,Laz Parking 670600 Pasadena CA,-10.00,,Debit,013124 WellsFargo.pdf,
2024-01-02,Doordash Dashpass WWW.Doordash. CA,-9.99,,Debit,013124 WellsFargo.pdf,
2024-01-02,Google LLC Gsuite_ 650-2530000 CA,-100.80,,Debit,013124 WellsFargo.pdf,POPSTAND - Google Workspace
2024-01-02,Sq *Philz Coffee Culver City CA,-12.54,,Debit,013124 WellsFargo.pdf,
2024-01-02,Sprouts Farmers Market Los Angeles CA,-43.75,,Debit,013124 WellsFargo.pdf,
2024-01-02,Tesla Inc Supercha 877-7983752 CA,-17.28,,Debit,013124 WellsFargo.pdf,
2024-01-02,Pwp Google Clou Privacycom,-0.44,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-02,Pwp Apple.Com/B Privacycom,-1.99,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-02,Pwp Twitter Pai Privacycom,-8.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-02,Pwp Chatgpt Sub Privacycom,-20.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-02,Pwp Dnh*Godaddy Privacycom,-22.17,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-02,Pwp Ecm A Lega Privacycom,-29.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE (LegalZoom)
2024-01-02,Pwp Sentry Privacycom,-29.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-02,Pwp Quicknode Privacycom,-49.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-02,Pwp Amazon.Com* Privacycom,-93.64,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-02,Mortgage Serv CT Mtg Paymt K4Braget,-4353.67,237693.95,Debit,013124 WellsFargo.pdf,
2024-01-03,Abm Culver Steps 4 Culver City CA,-3.00,,Debit,013124 WellsFargo.pdf,
2024-01-03,So Cal Gas Paid Scgc,-5.99,,Debit,013124 WellsFargo.pdf,
2024-01-03,Pwp Amazon Tips Privacycom,-7.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-03,So Cal Edison CO Bill Paymt Braget M Kurt,-378.57,237299.39,Debit,013124 WellsFargo.pdf,
2024-01-04,Wholefds Plv #1053 Playa Vista CA,-5.85,,Debit,013124 WellsFargo.pdf,
2024-01-04,Tesla Inc Supercha 877-7983752 CA,-8.41,,Debit,013124 WellsFargo.pdf,
2024-01-04,Pwp Amzn Mktp U Privacycom,-10.71,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-04,Pwp Google *You Privacycom,-13.99,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-04,Pwp Amzn Mktp U Privacycom,-170.53,237089.90,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-05,Apple.Com/Bill 866-712-7753 CA,-24.99,,Debit,013124 WellsFargo.pdf,
2024-01-05,Apple.Com/Bill 866-712-7753 CA,-1.99,,Debit,013124 WellsFargo.pdf,
2024-01-05,Pwp Wasabi Tech Privacycom,-7.22,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-05,Pwp Amzn Mktp U Privacycom,-25.73,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-05,Pwp Amzn Mktp U Privacycom,-64.33,236965.64,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-08,Wholefds Ffx 10177 Los Angeles CA,-14.73,,Debit,013124 WellsFargo.pdf,
2024-01-08,E&G Mailboxes Los Angeles CA,-20.60,,Debit,013124 WellsFargo.pdf,
2024-01-08,Sushi Enya - Bever Los Angeles CA,-190.09,,Debit,013124 WellsFargo.pdf,
2024-01-08,Apple.Com/Bill 800-275-2273 CA,-67.96,,Debit,013124 WellsFargo.pdf,
2024-01-08,Ramen Yamadaya Los Angeles CA,-22.07,,Debit,013124 WellsFargo.pdf,
2024-01-08,Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,013124 WellsFargo.pdf,
2024-01-08,Bunkado Inc Los Angeles CA,-43.58,,Debit,013124 WellsFargo.pdf,
2024-01-08,Pizzeria Bianco LA Los Angeles CA,-32.38,,Debit,013124 WellsFargo.pdf,
2024-01-08,Sq *Blue Bottle CO Los Angeles CA,-8.25,,Debit,013124 WellsFargo.pdf,
2024-01-08,Wholefds Val 10178 Santa Clarita CA,-48.27,,Debit,013124 WellsFargo.pdf,
2024-01-08,Pwp Midjourney Privacycom,-60.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-08,Lowes Brc Syf Paymnt Popstand Inc,-768.46,235679.26,Debit,013124 WellsFargo.pdf,POPSTAND expense
2024-01-09,Google *Google Sto 855-836-3987 CA,-1.99,,Debit,013124 WellsFargo.pdf,
2024-01-09,Apple.Com/Bill 866-712-7753 CA,-24.99,,Debit,013124 WellsFargo.pdf,
2024-01-09,Pwp Dnh*Godaddy Privacycom,-39.99,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-09,Pwp Heroku* Dec Privacycom,-89.04,235523.25,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-10,Unvrs* Luna Luna Universe.Com CA,-200.12,,Debit,013124 WellsFargo.pdf,
2024-01-10,Sp Rabbit Inc Httpscompanio CA,-441.86,234881.27,Debit,013124 WellsFargo.pdf,
2024-01-11,Laz Parking 670600 Pasadena CA,-16.00,,Debit,013124 WellsFargo.pdf,
2024-01-11,Sq *United Valet P Culver City CA,-20.00,,Debit,013124 WellsFargo.pdf,
2024-01-11,Pwp Twitter Pai Privacycom,-16.00,234829.27,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-12,True Food Kitchen 626-6396818 CA,-125.03,,Debit,013124 WellsFargo.pdf,
2024-01-12,Tst* Bestia Los Angeles CA,-221.32,,Debit,013124 WellsFargo.pdf,
2024-01-12,Ralph's #0084 Castaic CA,-54.98,,Debit,013124 WellsFargo.pdf,
2024-01-12,Tesla Palo Alto CA,-9.99,,Debit,013124 WellsFargo.pdf,
2024-01-12,Stash Capital ACH Kurt Braget,3.00,,Credit,013124 WellsFargo.pdf,
2024-01-12,So Cal Edison CO Bill Paymt Braget M Kurt,-769.80,,Debit,013124 WellsFargo.pdf,
2024-01-12,Pwp Amazon.Com* Privacycom,-139.41,233505.74,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-16,Wire Trans Svc Charge,-25.00,,Debit,013124 WellsFargo.pdf,
2024-01-16,City of Fillmore 805-524-1500 CA,-327.90,,Debit,013124 WellsFargo.pdf,
2024-01-16,Santa Clara Valley 805-647-1414 CA,-99.38,,Debit,013124 WellsFargo.pdf,
2024-01-16,Disneyland Tickets 714-781-4669 CA,-268.00,,Debit,013124 WellsFargo.pdf,
2024-01-16,Uber Eats Help.Uber.Com CA,-108.51,,Debit,013124 WellsFargo.pdf,
2024-01-16,Islands Porter Ran 760-2681800 CA,-48.07,,Debit,013124 WellsFargo.pdf,
2024-01-16,Uber Eats Help.Uber.Com CA,-86.06,,Debit,013124 WellsFargo.pdf,
2024-01-16,ATT* Bill Payment 800-331-0500 TX,-154.30,,Debit,013124 WellsFargo.pdf,
2024-01-16,WT Fed Jpmorgan Chase Ban Michele Maccarone,-10000.00,,Debit,013124 WellsFargo.pdf,Wire transfer
2024-01-16,Pwp Amazon.Com* Privacycom,-11.01,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-16,Pwp Amazon.Com* Privacycom,-13.16,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-16,Pwp Google*Doma Privacycom,-14.40,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE (Google Domains)
2024-01-16,Pwp Chatgpt Sub Privacycom,-20.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-16,Pwp Github Inc Privacycom,-24.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-01-16,Pwp Amzn Mktp U Privacycom,-39.64,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-16,Pwp Amzn Mktp U Privacycom,-42.89,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-16,Pwp Amzn Mktp U Privacycom,-158.72,222064.70,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-17,Nft Genius Inc Payroll Braget Kurtis M,3232.07,,Credit,013124 WellsFargo.pdf,NFT Genius Payroll
2024-01-17,Apple.Com/Bill 866-712-7753 CA,-7.98,,Debit,013124 WellsFargo.pdf,
2024-01-17,Tst* Bounce Boba L Northridge CA,-23.21,,Debit,013124 WellsFargo.pdf,
2024-01-17,Siam Cafe Thai Foo Van Nuys CA,-49.55,,Debit,013124 WellsFargo.pdf,
2024-01-17,Chevron 0308251 Van Nuys CA,-3.79,,Debit,013124 WellsFargo.pdf,
2024-01-17,Lemsqzy* Rizalyust Httpswww.Lemo UT,-50.00,,Debit,013124 WellsFargo.pdf,
2024-01-17,Framer.Com Amsterdam Nld,-10.00,,Debit,013124 WellsFargo.pdf,
2024-01-17,Framer.Com Amsterdam Nld,-10.00,,Debit,013124 WellsFargo.pdf,
2024-01-17,Uber Eats Help.Uber.Com CA,-78.71,,Debit,013124 WellsFargo.pdf,
2024-01-17,Pwp Blink Privacycom,-10.00,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-17,Pwp Dnh*Godaddy Privacycom,-22.17,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-17,Pwp Amazon Fres Privacycom,-28.66,,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-17,Pwp Amzn Mktp U Privacycom,-39.99,224962.71,Debit,013124 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-01-18,Popstand Inc Direct Dep Braget Kurt,2224.58,,Credit,013124 WellsFargo.pdf,Popstand Payroll
2024-01-18,Sq *Blue Bottle CO Los Angeles CA,-14.66,,Debit,013124 WellsFargo.pdf,
2024-01-18,Ic* Instacart*Subs Httpsinstacar CA,-99.00,227073.63,Debit,013124 WellsFargo.pdf,
2024-01-19,Dlr Parking Anaheim CA,-35.00,,Debit,013124 WellsFargo.pdf,
2024-01-19,Dlr New Orleans Anaheim CA,-21.00,,Debit,013124 WellsFargo.pdf,
2024-01-19,Dlr Market House Anaheim CA,-12.05,,Debit,013124 WellsFargo.pdf,
2024-01-19,Apple.Com/Bill 866-712-7753 CA,-24.99,,Debit,013124 WellsFargo.pdf,
