Date,Description,Amount,Balance,Type,Source,Notes
2023-07-03,Pwp Zenledger,-149.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Crypto Tax Software
2023-07-03,DD Doordash Bluebo,-17.78,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-03,Pasadena Parking,-1.50,,Debit,073123 WellsFargo.pdf,Parking
2023-07-03,Tesla Inc Supercharger,-4.50,,Debit,073123 WellsFargo.pdf,EV Charging
2023-07-03,Playstationnetwork,-14.99,,Debit,073123 WellsFargo.pdf,Entertainment
2023-07-03,Sq *Villas Tacos L Los Angeles,-27.65,,Debit,073123 WellsFargo.pdf,Meals
2023-07-03,Uber Eats,-74.84,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-03,Apple.Com/Bill,-37.95,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-03,Google *Gsuite_Fak,-54.00,,Debit,073123 WellsFargo.pdf,Google Workspace
2023-07-03,DD Doordash Bluebo,-18.33,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-03,Sq *Before's LLC Pasadena,-14.84,,Debit,073123 WellsFargo.pdf,Meals
2023-07-03,Wholefds Arr 10237 Pasadena,-19.13,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-03,Wholefds Arr 10237 Pasadena,-14.23,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-03,Wholefds Arr 10237 Pasadena,-4.04,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-03,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-03,Zelle to Cousineau Laura,-1250.00,,Debit,073123 WellsFargo.pdf,Assistant
2023-07-03,Pwp Amazon Tips,-5.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-03,Pwp Twitter Pai,-8.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Twitter Blue
2023-07-03,Pwp Github Inc,-10.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-07-03,Pwp Chatgpt Sub,-20.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-07-03,Pwp Amzn Mktp U,-22.02,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-03,Pwp Quicknode,-49.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Blockchain API
2023-07-03,Pwp Slice*Ameci,-50.31,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Food
2023-07-03,Home Depot Online Pmt,-55.62,,Debit,073123 WellsFargo.pdf,Home Improvement
2023-07-03,Pwp Amazon.Com*,-59.58,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-03,Pwp Amzn Mktp U,-70.27,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-03,Pwp Amazon.Com*,-73.94,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-03,Mortgage Serv CT Mtg Paymt,-4353.67,,Debit,073123 WellsFargo.pdf,Mortgage
2023-07-03,So Cal Gas Paid,-34.16,,Debit,073123 WellsFargo.pdf,Utilities - Gas
2023-07-03,Pwp Amazon.Com*,-107.24,317766.55,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Ipic Pasadena,-74.97,,Debit,073123 WellsFargo.pdf,Entertainment - Movies
2023-07-05,Pasadena Parking,-7.50,,Debit,073123 WellsFargo.pdf,Parking
2023-07-05,DD Doordash Bluebo,-18.33,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-05,Wholefds Val 10178 Santa Clarita,-118.52,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-05,Uber Eats,-34.04,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-05,Sq *Tnt Fireworks Fillmore,-29.46,,Debit,073123 WellsFargo.pdf,Personal
2023-07-05,ATM Withdrawal 82 S Lake Ave Pasadena,-1000.00,,Debit,073123 WellsFargo.pdf,Cash
2023-07-05,Pwp Amazon Tips,-5.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Pwp Amzn Mktp U,-9.91,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Pwp Chatgpt Sub,-20.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-07-05,Pwp Amazon.Com*,-30.41,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Pwp Amazon.Com*,-75.11,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Pwp Amazon.Com*,-106.93,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-05,Check 9003,-3261.42,312974.95,Debit,073123 WellsFargo.pdf,Check
2023-07-06,Pasadena Parking,-24.00,,Debit,073123 WellsFargo.pdf,Parking
2023-07-06,DD Doordash Bluebo,-17.78,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-06,Wholefds Arr 10237 Pasadena,-3.74,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-06,Wholefds Arr 10237 Pasadena,-24.38,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-06,Vans #0210 Pasadena,-77.18,,Debit,073123 WellsFargo.pdf,Clothing
2023-07-06,Pwp Github Inc,-10.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-07-06,Pwp Midjourney,-60.00,312757.87,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-07-07,Pasadena Parking,-12.00,,Debit,073123 WellsFargo.pdf,Parking
2023-07-07,Doordash*Blue Bott,-13.88,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-07,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-07,Wholefds Arr 10237 Pasadena,-16.99,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-07,Wholefds Arr 10237 Pasadena,-3.74,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-07,Wholefds Arr 10237 Pasadena,-24.95,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-07,Pwp Amzn Mktp U,-10.71,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-07,Pwp Amzn Mktp U,-21.44,312645.91,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-10,Apple.Com/Bill,-38.95,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-10,Apple.Com/Bill,-6.99,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-10,DD Doordash Bluebo,-13.88,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-10,Google *Google Sto,-1.99,,Debit,073123 WellsFargo.pdf,Google Store
2023-07-10,Uber Eats,-37.55,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-10,DD Doordash Bluebo,-13.88,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-10,Wholefds Arr 10237 Pasadena,-4.49,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-10,ATM Withdrawal 82 S Lake Ave Pasadena,-500.00,,Debit,073123 WellsFargo.pdf,Cash
2023-07-10,Sq *Blue Bottle CO Pasadena,-14.66,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-10,Wholefds Arr 10237 Pasadena,-3.74,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-10,DD Doordash Bluebo,-13.88,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-10,H&M0483 Pasadena,-113.58,,Debit,073123 WellsFargo.pdf,Clothing
2023-07-10,Uber Eats,-46.99,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-10,Pwp Netflix.Com,-15.49,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Streaming
2023-07-10,Venmo Payment Kurty McFly,-30.00,,Debit,073123 WellsFargo.pdf,Venmo
2023-07-10,Pwp Amazon.Com*,-79.89,311709.95,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-07-11,Tst* Intelligentsi Pasadena,-8.00,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-11,DD Doordash Cvs,-58.75,,Debit,073123 WellsFargo.pdf,CVS Delivery
2023-07-11,DD Doordash Bluebo,-18.33,,Debit,073123 WellsFargo.pdf,Food Delivery
2023-07-11,Wholefds Arr 10237 Pasadena,-20.73,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-11,Sq *Royalty Pasadena,-26.00,,Debit,073123 WellsFargo.pdf,Meals
2023-07-11,Pwp Twitter Pai,-8.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Twitter Blue
2023-07-11,Chase Credit Crd Epay,-2009.01,,Debit,073123 WellsFargo.pdf,Credit Card Payment
2023-07-11,Pwp Delaware CO,-235.00,309326.13,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Delaware Franchise Tax/Registered Agent
2023-07-12,Apple.Com/Bill,-5.99,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-12,Apple.Com/Bill,-6.99,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-12,Tst* Intelligentsi Pasadena,-3.31,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-12,Tst* Intelligentsi Pasadena,-14.39,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-12,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-12,Wholefds Arr 10237 Pasadena,-22.30,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-12,Target 0000 Pasadena,-41.78,,Debit,073123 WellsFargo.pdf,Retail
2023-07-12,Wholefds Arr 10237 Pasadena,-15.31,,Debit,073123 WellsFargo.pdf,Groceries
2023-07-12,Tesla Inc,-9.99,,Debit,073123 WellsFargo.pdf,Tesla Subscription
2023-07-12,Lowe's #1510 Santa Clarita,-118.68,,Debit,073123 WellsFargo.pdf,Home Improvement
2023-07-12,Stash Capital,3.00,,Credit,073123 WellsFargo.pdf,Investment
2023-07-12,Pwp Heroku* Jun,-13.69,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-07-12,Pwp Heroku Jun-,-45.09,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-07-12,Pwp Heroku Jun-,-53.00,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-07-12,Pwp Spectrum,-94.99,,Debit,073123 WellsFargo.pdf,Privacy.com - DUPLICATE - Internet
2023-07-12,So Cal Edison CO Bill Paymt,-302.81,308566.56,Debit,073123 WellsFargo.pdf,Utilities - Electric
2023-07-13,Apple.Com/Bill,-83.97,,Debit,073123 WellsFargo.pdf,Apple Services
2023-07-13,Tst* Alfred Coffee Pasadena,-4.00,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-13,Pasadena Parking,-6.00,,Debit,073123 WellsFargo.pdf,Parking
2023-07-13,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,073123 WellsFargo.pdf,Coffee
2023-07-13,Tesla Inc Supercharger,-9.60,,Debit,073123 WellsFargo.pdf,EV Charging
2023-07-13,Apple Store #R451 Glendale,-1324.80,307129.94,Debit,073123 WellsFargo.pdf,Apple Purchase
2023-07-14,Nft Genius Inc Payroll,11240.26,,Credit,073123 WellsFargo.pdf,W-2 Income
2023-07-14,Pasadena Parking,-12.00,,Debit,073123 WellsFargo.pdf,Parking
2023-07-14,Sushi Enya Pasadena,-161.05,,Debit,073123 WellsFargo.pdf,Meals
