Date,Description,Amount,Balance,Type,Source,Notes
2023-06-01,Tesla Inc Supercha,-56.12,,Debit,063023 WellsFargo.pdf,Auto - Tesla Supercharger
2023-06-01,Pwp Amazon Tips,-5.00,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-01,Pwp Twitter Pai,-8.00,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE - Social Media
2023-06-01,Pwp Github Inc,-10.00,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-06-01,Pwp Chatgpt Sub,-20.00,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-06-01,Pwp Amzn Mktp U,-23.58,348769.32,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-02,Pasadena Parking,-12.00,,Debit,063023 WellsFargo.pdf,Parking
2023-06-02,Google *Gsuite_Fak,-40.06,,Debit,063023 WellsFargo.pdf,Software - Google Workspace
2023-06-02,Zelle to Cousineau Laura,-1250.00,,Debit,063023 WellsFargo.pdf,Zelle - Assistant
2023-06-02,Pwp Amzn Mktp U,-8.57,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-02,Pwp Amzn Mktp U,-23.58,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-02,Pwp Amazon.Com*,-24.66,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-02,Pwp Quicknode,-49.00,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE - Blockchain API
2023-06-02,Pwp Amazon.Com*,-49.32,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-02,Mortgage Serv CT Mtg Paymt,-4353.67,,Debit,063023 WellsFargo.pdf,Mortgage Payment
2023-06-02,Pwp Amzn Mktp U,-347.44,342611.02,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-05,Ikea Covina LLC,-114.59,,Debit,063023 WellsFargo.pdf,Home/Furniture
2023-06-05,Wholefds Pas 10108,-27.57,,Debit,063023 WellsFargo.pdf,Groceries - Whole Foods
2023-06-05,Sq *Blue Bottle CO,-8.25,,Debit,063023 WellsFargo.pdf,Food - Coffee
2023-06-05,Sp Allbirds,-148.84,,Debit,063023 WellsFargo.pdf,Clothing
2023-06-05,Zelle to Ed,-110.00,,Debit,063023 WellsFargo.pdf,Zelle
2023-06-05,Pasadena Parking,-3.00,,Debit,063023 WellsFargo.pdf,Parking
2023-06-05,Tesla Inc Supercha,-9.28,,Debit,063023 WellsFargo.pdf,Auto - Tesla Supercharger
2023-06-05,Kazoku Sushi,-29.29,,Debit,063023 WellsFargo.pdf,Food - Restaurant
2023-06-05,Apple.Com/Bill,-90.98,,Debit,063023 WellsFargo.pdf,Apple Services
2023-06-05,Wholefds Arr 10237,-21.31,,Debit,063023 WellsFargo.pdf,Groceries - Whole Foods
2023-06-05,Pwp Amazon.Com*,-21.50,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-05,Pwp Amzn Mktp U,-33.25,,Debit,063023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-06-05,Check 9002,-3386.89,,Debit,063023 WellsFargo.pdf,Check
2023-06-05,Venmo Payment Kurty McFly,-120.00,338486.27,Debit,063023 WellsFargo.pdf,Venmo
