Date,Description,Amount,Balance,Type,Source,Notes
2023-08-01,DD Doordash Bluebo,-13.24,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-01,Greco Gum* Greco G,-36.97,,Debit,083123 WellsFargo.pdf,Shopping
2023-08-01,Doordash Dashpass,-9.99,,Debit,083123 WellsFargo.pdf,Subscription
2023-08-01,Wholefds Arr 10237 Pasadena,-5.95,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-01,Wholefds Arr 10237 Pasadena,-7.44,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-01,Doordash Dashpass Reversal,4.99,,Credit,083123 WellsFargo.pdf,Refund
2023-08-01,Pwp Twitter Pai,-8.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Twitter Blue
2023-08-01,Pwp Amzn Mktp U,-16.03,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-01,Pwp Amzn Mktp U,-16.03,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-01,Pwp Chatgpt Sub,-20.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-08-01,Pwp Google*Doma,-36.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Domain
2023-08-01,Mortgage Serv CT Mtg Paymt,-4353.67,314352.83,Debit,083123 WellsFargo.pdf,Mortgage
2023-08-02,DD Doordash Philzc,-15.16,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-02,Apple.Com/Bill,-7.98,,Debit,083123 WellsFargo.pdf,Apple Services
2023-08-02,Google Gsuite_Fak,-49.80,,Debit,083123 WellsFargo.pdf,Google Workspace
2023-08-02,Wholefds Arr 10237 Pasadena,-12.54,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-02,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,083123 WellsFargo.pdf,Coffee
2023-08-02,Pwp Github Inc,-10.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-08-02,Pwp Sentry,-29.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Error Tracking
2023-08-02,Pwp Browserstac,-49.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Testing
2023-08-02,Pwp IN *Withers,-105.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-02,Venmo Payment Jojo McFly,-100.00,313966.10,Debit,083123 WellsFargo.pdf,Venmo
2023-08-03,DD Doordash Bluebo,-13.24,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-03,DD Doordash Bluebo,-13.24,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-03,Tesla Inc Supercharger,-7.29,,Debit,083123 WellsFargo.pdf,EV Charging
2023-08-03,Wholefds Val 10178 Santa Clarita,-31.61,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-03,Wholefds Val 10178 Santa Clarita,-18.39,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-03,Sq *Salt & Straw Los Angeles,-10.62,,Debit,083123 WellsFargo.pdf,Food
2023-08-03,Zelle to Damian - Kitchen Lighting,-1100.00,,Debit,083123 WellsFargo.pdf,Home Improvement
2023-08-03,Pwp Google *Got,-35.99,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-03,Pwp Santa Clara,-47.80,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-03,Check 9004,-3259.79,309428.13,Debit,083123 WellsFargo.pdf,Check
2023-08-04,Pasadena Parking,-1.50,,Debit,083123 WellsFargo.pdf,Parking
2023-08-04,Ipic* Pasadena,-46.00,,Debit,083123 WellsFargo.pdf,Entertainment - Movies
2023-08-04,Wholefds Arr 10237 Pasadena,-10.61,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-04,Sq *Copa Vida Cafe Pasadena,-17.19,309352.83,Debit,083123 WellsFargo.pdf,Coffee
2023-08-07,DD Doordash Bluebo,-23.25,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Apple Store #R034 Pasadena,-605.27,,Debit,083123 WellsFargo.pdf,Apple Purchase
2023-08-07,Ipic Pasadena,-52.37,,Debit,083123 WellsFargo.pdf,Entertainment - Movies
2023-08-07,DD Doordash Bluebo,-28.00,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Uber Eats,-38.07,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Wholefds Arr 10237 Pasadena,-28.02,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-07,Wholefds Arr 10237 Pasadena,-7.63,,Debit,083123 WellsFargo.pdf,Groceries
2023-08-07,Apple.Com/Bill,-19.98,,Debit,083123 WellsFargo.pdf,Apple Services
2023-08-07,DD Doordash Bluebo,-13.24,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Uber Eats,-19.01,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,DD Doordash Bluebo,-13.49,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,DD Doordash Biglot,-103.80,,Debit,083123 WellsFargo.pdf,Delivery
2023-08-07,Uber Eats,-45.58,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Apple.Com/Bill,-74.99,,Debit,083123 WellsFargo.pdf,Apple Services
2023-08-07,Uber Trip,-33.98,,Debit,083123 WellsFargo.pdf,Transportation
2023-08-07,Fandango,-35.78,,Debit,083123 WellsFargo.pdf,Entertainment - Movies
2023-08-07,Geico *Auto,-307.33,,Debit,083123 WellsFargo.pdf,Auto Insurance
2023-08-07,DD Doordash Bluebo,-13.24,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,H&M0483 Pasadena,-44.06,,Debit,083123 WellsFargo.pdf,Clothing
2023-08-07,Sq *Blue Bottle CO Pasadena,-16.80,,Debit,083123 WellsFargo.pdf,Coffee
2023-08-07,Uber Eats,-35.31,,Debit,083123 WellsFargo.pdf,Food Delivery
2023-08-07,Pwp Github Inc,-10.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-08-07,Pwp Runwayml Te,-35.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-08-07,Pwp Quicknode,-49.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - Blockchain API
2023-08-07,Pwp Midjourney,-60.00,,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-08-07,Pwp Amazon.Com*,-204.79,307434.84,Debit,083123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-08-08,Tst* Intelligentsi Pasadena,-4.41,,Debit,083123 WellsFargo.pdf,Coffee
2023-08-08,Apple.Com/Bill,-6.99,,Debit,083123 WellsFargo.pdf,Apple Services
2023-08-08,Tst* Agnes Restaur Pasadena,-86.09,,Debit,083123 WellsFargo.pdf,Meals
2023-08-08,Sq *Blue Bottle CO Pasadena,-8.25,,Debit,083123 WellsFargo.pdf,Coffee
