Date,Description,Amount,Balance,Type,Source,Notes
2023-09-01,Phillips 66 - Bmb Pasadena,-9.49,,Debit,093023 WellsFargo.pdf,Gas
2023-09-01,Tesla Inc Supercharger,-15.51,,Debit,093023 WellsFargo.pdf,EV Charging
2023-09-01,Apple.Com/Bill,-74.99,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-01,Sherwin Williams Ventura,-350.92,,Debit,093023 WellsFargo.pdf,Home Improvement - Paint
2023-09-01,Doordash Dashpass,-9.99,,Debit,093023 WellsFargo.pdf,Subscription
2023-09-01,Wholefds Arr 10237 Pasadena,-16.99,,Debit,093023 WellsFargo.pdf,Groceries
2023-09-01,Wholefds Arr 10237 Pasadena,-109.52,,Debit,093023 WellsFargo.pdf,Groceries
2023-09-01,Target T-0883 777 E Color Pasadena,-181.89,,Debit,093023 WellsFargo.pdf,Retail
2023-09-01,Pwp Twitter Pai,-8.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Twitter Blue
2023-09-01,Pwp Chatgpt Sub,-20.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-09-01,Pwp Sentry,-29.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Error Tracking
2023-09-01,Mortgage Serv CT Mtg Paymt,-4353.67,,Debit,093023 WellsFargo.pdf,Mortgage
2023-09-01,Pwp City of Fil,-337.13,298822.38,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Utilities
2023-09-05,Uber Eats,-23.77,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-05,Google*Gsuite Fake CC,-74.06,,Debit,093023 WellsFargo.pdf,Google Workspace
2023-09-05,Wholefds Arr 10237 Pasadena,-5.28,,Debit,093023 WellsFargo.pdf,Groceries
2023-09-05,Eddie World Yermo,-2.99,,Debit,093023 WellsFargo.pdf,Travel
2023-09-05,Tesla Inc Supercharger,-14.43,,Debit,093023 WellsFargo.pdf,EV Charging
2023-09-05,Venetian/Palazzo Las Vegas,-159.71,,Debit,093023 WellsFargo.pdf,Travel - Las Vegas
2023-09-05,Yardbird Las Vegas,-172.91,,Debit,093023 WellsFargo.pdf,Meals - Las Vegas
2023-09-05,Forumshops at Las Vegas,-366.31,,Debit,093023 WellsFargo.pdf,Shopping - Las Vegas
2023-09-05,Bellagio Box Office Las Vegas,-279.52,,Debit,093023 WellsFargo.pdf,Entertainment - Las Vegas
2023-09-05,Trevi Las Vegas,-24.51,,Debit,093023 WellsFargo.pdf,Meals - Las Vegas
2023-09-05,Flv Essentials Las Vegas,-4.95,,Debit,093023 WellsFargo.pdf,Shopping - Las Vegas
2023-09-05,Eiffel Tower Resta Las Vegas,-194.19,,Debit,093023 WellsFargo.pdf,Meals - Las Vegas
2023-09-05,Nyny - Starbucks Las Vegas,-16.69,,Debit,093023 WellsFargo.pdf,Coffee - Las Vegas
2023-09-05,Non-WF ATM Withdrawal Las Vegas,-308.99,,Debit,093023 WellsFargo.pdf,Cash - Las Vegas
2023-09-05,Non-Wells Fargo ATM Transaction Fee,-2.50,,Debit,093023 WellsFargo.pdf,ATM Fee
2023-09-05,Starbucks #2 Clv Las Vegas,-14.07,,Debit,093023 WellsFargo.pdf,Coffee - Las Vegas
2023-09-05,Starbucks #2 Clv Las Vegas,-9.20,,Debit,093023 WellsFargo.pdf,Coffee - Las Vegas
2023-09-05,Tesla Inc Supercharger,-20.72,,Debit,093023 WellsFargo.pdf,EV Charging
2023-09-05,Wholefds Lvb 10286 Las Vegas,-60.16,,Debit,093023 WellsFargo.pdf,Groceries - Las Vegas
2023-09-05,Lacoste#424-Barsto Barstow,-199.57,,Debit,093023 WellsFargo.pdf,Clothing
2023-09-05,Tesla Inc Supercharger,-21.09,,Debit,093023 WellsFargo.pdf,EV Charging
2023-09-05,Uber Eats,-146.63,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-05,Uber Eats,-68.66,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-05,Pwp Ecm A Lega,-29.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-05,Pwp Quicknode,-49.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Blockchain API
2023-09-05,Pwp City of Fil,-90.57,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Utilities
2023-09-05,Pwp Amazon.Com*,-120.82,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-05,Check 9005,-3343.78,292998.30,Debit,093023 WellsFargo.pdf,Check
2023-09-06,Pwp Github Inc,-10.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-09-06,Pwp Dnh*Godaddy,-22.17,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-09-06,Pwp Midjourney,-60.00,292906.13,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - AI Tools
2023-09-07,Apple.Com/Bill,-28.98,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-07,Geico *Auto,-306.45,,Debit,093023 WellsFargo.pdf,Auto Insurance
2023-09-07,Apple.Com/Bill,-6.99,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-07,Pwp Amazon Tips,-7.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-07,Pwp Amazon.Com*,-90.16,292466.55,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-08,DD Doordash Bluebo,-14.19,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-08,Uber Eats,-45.99,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-08,Uber Eats,-46.14,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-08,Zelle to Lawn Ramon - Lawn Services,-250.00,,Debit,093023 WellsFargo.pdf,Lawn Care
2023-09-08,Pwp Amazon Tips,-7.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-08,Pwp Heroku* Aug,-45.11,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-09-08,Pwp Heroku* Aug,-53.00,292005.12,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-09-11,Google *Google Sto,-1.99,,Debit,093023 WellsFargo.pdf,Google Store
2023-09-11,DD Doordash Bluebo,-14.19,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Uber Eats,-45.99,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Uber Eats,-27.07,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Apple.Com/Bill,-14.98,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-11,Apple.Com/Bill,-6.99,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-11,DD Doordash Bluebo,-14.19,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Ikea 442487130,-526.93,,Debit,093023 WellsFargo.pdf,Furniture
2023-09-11,Uber Eats,-45.99,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Wholefds Arr 10237 Pasadena,-60.90,,Debit,093023 WellsFargo.pdf,Groceries
2023-09-11,Trek Bicycle Pasadena,-2228.77,,Debit,093023 WellsFargo.pdf,Bicycle
2023-09-11,Tesla Inc Supercharger,-19.74,,Debit,093023 WellsFargo.pdf,EV Charging
2023-09-11,Uber Eats,-30.54,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Uber Eats,-7.24,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Uber Eats,-56.02,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-11,Pwp Twitter Pai,-8.00,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Twitter Blue
2023-09-11,Pwp Netflix.Com,-15.49,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Streaming
2023-09-11,Pwp Amzn Mktp U,-21.44,288858.66,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-12,Uber Eats,-29.43,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-12,Tesla Inc,-9.99,,Debit,093023 WellsFargo.pdf,Tesla Subscription
2023-09-12,Zelle to Damian - Finish Lighting Kitchen and Bedroom,-1092.25,,Debit,093023 WellsFargo.pdf,Home Improvement
2023-09-12,Zelle to Popstand - Pablo,-2000.00,,Debit,093023 WellsFargo.pdf,AUTOMATIQUE - Contractor Payment Pablo
2023-09-12,Stash Capital,3.00,,Credit,093023 WellsFargo.pdf,Investment
2023-09-13,Trader Joe S #032 Pasadena,-1.39,,Debit,093023 WellsFargo.pdf,Groceries
2023-09-13,Sweetgreen Pasadena,-42.34,,Debit,093023 WellsFargo.pdf,Meals
2023-09-13,Uber Trip,-26.32,,Debit,093023 WellsFargo.pdf,Transportation
2023-09-13,Uber Trip,-30.08,,Debit,093023 WellsFargo.pdf,Transportation
2023-09-13,Pwp Google*Doma,-14.40,,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Domain
2023-09-13,Pwp Github Inc,-24.00,285585.46,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE - Dev Tools
2023-09-14,Uber Eats,-57.06,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-14,Pwp Bactrack VI,-99.99,285428.41,Debit,093023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-09-15,Nft Genius Inc Payroll,3812.33,,Credit,093023 WellsFargo.pdf,W-2 Income
2023-09-15,Apple.Com/Bill,-85.99,289154.75,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-18,Uber Eats,-91.66,,Debit,093023 WellsFargo.pdf,Food Delivery
2023-09-18,Apple.Com/Bill,-10.99,,Debit,093023 WellsFargo.pdf,Apple Services
2023-09-18,Ladot Parking Los Angeles,-8.00,,Debit,093023 WellsFargo.pdf,Parking
2023-09-18,Floor and Decor 79,-1200.35,,Debit,093023 WellsFargo.pdf,Home Improvement - Flooring
2023-09-18,Wholefds Val 10178 Santa Clarita,-122.99,,Debit,093023 WellsFargo.pdf,Groceries
